"","Squad","MP","W","D","L","GF","GA","GD","Pts","Pts.MP","xG","xGA","xGD","xGD.90","Notes"
"415","Granada",0.491654768682357,-0.229781694421496,-1.2973501071123,1.35170113755504,-0.980118701762221,0.474328085044223,-0.929413783249447,-0.461883257141809,-0.634650081259472,-1.0014145481527,0,0,0,"Regular"
"416","Elche",0.491654768682357,-0.729663920950248,1.31764854418069,0.452620620195398,-1.09370982565426,0.0421813465321393,-0.773488959762989,-0.519067637068963,-0.700165666408094,-1.0014145481527,0,0,0,"Regular"
"417","Almería",0.491654768682357,-0.396409103264414,-0.643600444289052,1.17188503408311,-0.355367520356026,1.55469493132443,-1.08533860673591,-0.519067637068963,-0.700165666408094,-1.0014145481527,0,0,0,"Regular"
"418","Osasuna",0.491654768682357,-0.563036512107331,0.010149218534194,0.99206893061118,-0.980118701762221,0.906474823556307,-1.16330101847913,-0.576252016996117,-0.743842723173842,-1.0014145481527,0,0,0,"Relegated"
"419","Valladolid",0.491654768682357,-1.06291873863608,1.97139820700393,0.452620620195398,-0.639345330086115,0.762425910718945,-0.851451371506218,-0.747805156777579,-0.918550950236833,-1.0014145481527,0,0,0,"Relegated"
"420","Betis",0.491654768682357,-1.229546147479,-0.643600444289052,2.07096555144275,-0.75293645397815,2.0588661262552,-1.63107548893851,-1.37683333597627,-1.55186827334018,-1.0014145481527,0,0,0,"Relegated"
"421","Barcelona",0.491654768682357,3.10276648243685,-1.62422493852392,-2.06480482841159,3.73391293975726,-0.678063217654667,2.92972559804039,2.91199515856028,2.75032181808599,-1.0014145481527,0,0,0,"UCL"
"422","Real Madrid",0.491654768682357,2.10300202937935,-0.643600444289052,-1.5253565179958,3.05236619640504,-0.534014304817306,2.38398871583779,2.05422945965297,1.8986192111539,-1.0014145481527,0,0,0,"UCL"
"423","Atlético Madrid",0.491654768682357,1.60311980285059,-0.643600444289052,-0.985908207580022,0.894134842456366,-1.32628332542279,1.33149615730419,1.53957004030858,1.37449452996493,-1.0014145481527,0,0,0,"UCL"
"424","Real Sociedad",0.491654768682357,0.769982758636008,0.990773712769063,-0.985908207580022,1.17811265218645,-0.0298431098865413,0.824740480973206,0.967726241037041,0.806692792010207,-1.0014145481527,0,0,0,"UCL"
"427","Betis",0.491654768682357,0.436727940950173,-0.316725612877429,0.0929884132515428,0.439770346888224,0.474328085044223,0.0451163635409157,0.395882441765501,0.217052525672611,-1.0014145481527,0,0,0,"Regular"
"428","Rayo Vallecano",0.491654768682357,0.436727940950173,-1.2973501071123,0.632436723667325,0.042201413266099,1.19457264923103,-0.617564136276531,0.224329301984039,0.0423442986096192,-1.0014145481527,0,0,0,"Regular"
"429","Sevilla",0.491654768682357,0.103473123264338,-0.316725612877429,0.452620620195398,0.496565908834241,0.330279172206862,0.162059981155759,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"430","Getafe",0.491654768682357,-0.0631542855785789,-0.316725612877429,0.632436723667325,-0.355367520356026,0.546352541462904,-0.539601724533302,-0.118776977578885,-0.285233627133489,-1.0014145481527,0,0,0,"Regular"
"431","Levante",0.491654768682357,-0.229781694421496,0.337024049945817,0.452620620195398,-0.525754206194079,0.546352541462904,-0.656545342148146,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"432","Athletic Club",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,-0.298571958410008,1.12254819281235,-0.812470165634604,-0.233145737433193,-0.416264797430733,-1.0014145481527,0,0,0,"Regular"
"433","Espanyol",0.491654768682357,-0.396409103264414,0.66389888135744,0.452620620195398,-0.355367520356026,0.1862302593695,-0.344695695175229,-0.290330117360347,-0.459941854196481,-1.0014145481527,0,0,0,"Regular"
"434","Valladolid",0.491654768682357,-0.396409103264414,0.337024049945817,0.632436723667325,-0.0145941486799188,0.618376997881584,-0.344695695175229,-0.347514497287501,-0.525457439345103,-1.0014145481527,0,0,0,"Regular"
"435","Granada",0.491654768682357,-0.396409103264414,0.010149218534194,0.812252827139253,-0.696140892032132,0.330279172206862,-0.656545342148146,-0.404698877214655,-0.56913449611085,-1.0014145481527,0,0,0,"Regular"
"436","Osasuna",0.491654768682357,-0.563036512107331,0.010149218534194,0.99206893061118,-0.923323139816204,0.0421813465321393,-0.656545342148146,-0.576252016996117,-0.743842723173842,-1.0014145481527,0,0,0,"Regular"
"437","Celta Vigo",0.491654768682357,-0.563036512107331,-0.643600444289052,1.35170113755504,-0.696140892032132,0.1862302593695,-0.578582930404917,-0.690620776850425,-0.874873893471085,-1.0014145481527,0,0,0,"Regular"
"438","Mallorca",0.491654768682357,-0.729663920950248,0.010149218534194,1.17188503408311,-0.355367520356026,1.62671938774311,-1.12431981260752,-0.747805156777579,-0.918550950236833,-1.0014145481527,0,0,0,"Relegated"
"439","La Coruña",0.491654768682357,-0.896291329793166,0.66389888135744,0.99206893061118,-0.128185272571954,1.48267047490575,-0.890432577377833,-0.804989536704733,-0.984066535385455,-1.0014145481527,0,0,0,"Relegated"
"442","Bayern Munich",-3.3615014095696,-0.229781694421496,-0.643600444289052,-2.06480482841159,0.666952594672295,-2.0465278896096,1.56538339253388,-0.347514497287501,1.4836871718793,0.752211012659457,21.6,22.5,1.07,"UCL"
"443","Union Berlin",-3.3615014095696,-0.0631542855785789,-1.62422493852392,-1.70517262146773,-0.809732015924168,-1.83045452035356,0.434928422257061,-0.347514497287501,1.4836871718793,-0.0690570667254239,20,3.5,0.16,"UCL"
"444","RB Leipzig",-3.13484516379007,-0.229781694421496,-0.970475275700675,-1.70517262146773,-0.24177639646399,-1.61438115109751,0.707796863358363,-0.404698877214655,1.17794777451906,0.537967165863401,23.2,15.6,0.71,"UCL"
"445","Freiburg",-3.3615014095696,-0.229781694421496,-1.62422493852392,-1.5253565179958,-0.866527577870186,-1.32628332542279,0.123078775284145,-0.519067637068963,1.15610924613619,0.291983489912374,27.8,4.9,0.23,"Regular"
"446","Eint Frankfurt",-3.13484516379007,-0.396409103264414,-1.2973501071123,-1.34554041452388,-0.355367520356026,-1.32628332542279,0.473909628128675,-0.633436396923271,0.784854263627333,0.284048532623631,27.5,5,0.23,"Regular"
"447","Wolfsburg",-3.13484516379007,-0.729663920950248,-0.970475275700675,-1.16572431105195,-0.525754206194079,-1.47033223826015,0.434928422257061,-0.919358296559041,0.282568110821233,0.165024173292489,32.4,-3,-0.14,"Regular"
"448","Mainz 05",-3.13484516379007,-0.729663920950248,-1.2973501071123,-0.985908207580022,-0.696140892032132,-1.11020995616675,0.123078775284145,-0.976542676486195,0.173375468906863,0.192796523803089,32.3,-2.2,-0.1,"Regular"
"449","Werder Bremen",-3.13484516379007,-0.729663920950248,-1.95109976993554,-0.626276000636167,-0.866527577870186,-0.606038761235986,-0.266733283432,-1.0909114363405,-0.0231712865390022,-0.0135123657042243,34.8,-9.9,-0.45,"Regular"
"450","M'Gladbach",-3.13484516379007,-0.896291329793166,-1.2973501071123,-0.806092104108095,-0.639345330086115,-0.750087674073347,-0.0328460482023133,-1.14809581626766,-0.110525400070498,0.244373746179917,33.3,-2,-0.09,"Regular"
"451","Leverkusen",-3.3615014095696,-0.896291329793166,-1.95109976993554,-0.626276000636167,-0.809732015924168,-1.03818549974807,0.00613515766930121,-1.26246457612197,-0.17604098521912,0.260243660757403,27.6,4.2,0.2,"Regular"
"452","Köln",-3.13484516379007,-1.229546147479,-0.316725612877429,-0.985908207580022,-0.980118701762221,-0.966161043329389,-0.149789665817157,-1.31964895604912,-0.416264797430733,0.184861566514346,27.3,2.5,0.11,"Regular"
"453","Augsburg",-3.13484516379007,-1.06291873863608,-1.95109976993554,-0.266643793692312,-1.32089207343833,-0.822112130492028,-0.461639312790073,-1.43401771590343,-0.612811552876598,-0.0333497589260814,35.4,-11,-0.5,"Regular"
"454","Hertha BSC",-3.13484516379007,-1.39617355632192,-1.2973501071123,-0.266643793692312,-1.26409651149231,-0.678063217654667,-0.500620518661688,-1.66275523561204,-1.00590506376833,-0.0174798443485957,34.9,-10.1,-0.46,"Regular"
"457","Bochum",-3.13484516379007,-1.229546147479,-2.60484943275879,0.27280451672347,-1.43448319733036,0.330279172206862,-1.16330101847913,-1.7199396155392,-1.1150977056827,-0.104764374524767,44.2,-21.6,-0.98,"Regular"
"458","Schalke 04",-3.13484516379007,-1.72942837400775,-0.643600444289052,-0.266643793692312,-1.88884769289851,-0.534014304817306,-1.00737619499268,-1.89149275532066,-1.39899857466006,-0.0452521948591955,32.8,-8.7,-0.4,"Regular"
"459","Bayern Munich",-0.414970214435751,1.76974721169351,-1.2973501071123,-1.5253565179958,2.71159282472894,-0.894136586910709,2.34500750996617,1.59675442023573,1.94229626791965,2.52964144533785,36.3,52.7,1.55,"UCL"
"460","Dortmund",-0.414970214435751,1.43649239400768,-1.95109976993554,-0.806092104108095,2.03004608137672,0.1862302593695,1.29251495143258,1.1392793808185,1.44001011511355,1.53777178424499,46.3,17.7,0.52,"UCL"
"461","Leverkusen",-0.414970214435751,0.936610167478925,-0.643600444289052,-0.985908207580022,1.74606827164663,-0.173892022723903,1.29251495143258,0.853357481182733,1.11243218937044,1.4822270832238,44,18.6,0.55,"UCL"
"462","RB Leipzig",-0.414970214435751,0.603355349793091,-0.643600444289052,-0.626276000636167,1.29170377607849,-0.894136586910709,1.37047736317581,0.510251201619809,0.741177206861585,1.55760917746685,40.1,24.5,0.72,"UCL"
"463","Union Berlin",-0.414970214435751,0.436727940950173,0.010149218534194,-0.806092104108095,0.042201413266099,-0.389965391979944,0.240022392898988,0.453066821692655,0.675661621712963,0.863300414701856,38.5,8.5,0.25,"Regular"
"464","Freiburg",-0.414970214435751,0.270100532107256,0.337024049945817,-0.806092104108095,0.496565908834241,-0.245916479142583,0.473909628128675,0.338698061838347,0.54463045141572,0.998194688610484,44,6.4,0.19,"Regular"
"465","Köln",-0.414970214435751,0.103473123264338,0.337024049945817,-0.626276000636167,0.155792537158135,-0.0298431098865413,0.123078775284145,0.167144922056885,0.348083695969854,0.98629225267737,50.6,-0.6,-0.02,"Regular"
"466","Mainz 05",-0.414970214435751,-0.0631542855785789,-0.643600444289052,0.0929884132515428,0.042201413266099,-0.317940935561264,0.201041187027374,-0.175961357506039,-0.0450098149218761,0.998194688610484,43.9,6.5,0.19,"Regular"
"467","Hoffenheim",-0.414970214435751,-0.0631542855785789,-0.643600444289052,0.0929884132515428,0.496565908834241,0.762425910718945,-0.0718272540739278,-0.175961357506039,-0.0450098149218761,1.31162550151582,54.6,3.7,0.11,"Regular"
"468","M'Gladbach",-0.414970214435751,-0.229781694421496,0.010149218534194,-0.0868276902203847,0.26938366105017,0.834450367137626,-0.266733283432,-0.233145737433193,-0.110525400070498,1.22830844998403,55,1.2,0.04,"Regular"
"469","Eint Frankfurt",-0.414970214435751,-0.563036512107331,0.990773712769063,-0.266643793692312,-0.24177639646399,-0.0298431098865413,-0.149789665817157,-0.404698877214655,-0.285233627133489,0.6490565679058,47,-5.4,-0.16,"Regular"
"472","Augsburg",-0.414970214435751,-0.563036512107331,-0.316725612877429,0.452620620195398,-0.582549768140097,0.474328085044223,-0.656545342148146,-0.633436396923271,-0.547295967727976,0.454650114331602,57.9,-21.2,-0.62,"Regular"
"473","Stuttgart",-0.414970214435751,-1.06291873863608,0.990773712769063,0.27280451672347,-0.468958644248061,0.690401454300265,-0.69552654801976,-0.919358296559041,-0.874873893471085,0.7323736194376,54,-10.2,-0.3,"Regular"
"474","Hertha BSC",-0.414970214435751,-0.729663920950248,-0.970475275700675,0.99206893061118,-0.696140892032132,1.55469493132443,-1.31922584196559,-0.919358296559041,-0.874873893471085,0.319755840422974,54.3,-21,-0.62,"Regular"
"475","Arminia",-0.414970214435751,-1.39617355632192,1.31764854418069,0.452620620195398,-1.26409651149231,0.258254715788181,-1.00737619499268,-1.20528019619481,-1.20245181921419,0.0420323353169754,62.8,-36.6,-1.08,"Regular"
"476","Greuther Fürth",-0.414970214435751,-1.72942837400775,0.010149218534194,1.53151724102696,-1.20730094954629,2.34696395192992,-2.09884995939788,-1.77712399546635,-1.83576914231754,0.188829045158717,60.2,-30.2,-0.89,"Regular"
"477","Bayern Munich",-0.414970214435751,1.76974721169351,-0.970475275700675,-1.70517262146773,2.82518394862097,-0.389965391979944,2.1501014806081,1.65393880016289,2.00781185306827,2.00990174292519,40.2,35.8,1.05,"UCL"
"478","RB Leipzig",-0.414970214435751,0.936610167478925,-0.316725612877429,-1.16572431105195,0.610157032726277,-1.25425886900411,1.09760892207451,0.910541861109887,1.17794777451906,1.55364169882248,29.4,35,1.03,"UCL"
"479","Dortmund",-0.414970214435751,1.10323757632184,-1.62422493852392,-0.626276000636167,1.46209046191654,-0.245916479142583,1.13659012794612,0.853357481182733,1.11243218937044,1.62505631442117,41.6,24.6,0.72,"UCL"
"480","Wolfsburg",-0.414970214435751,0.603355349793091,0.337024049945817,-1.16572431105195,0.666952594672295,-0.894136586910709,0.94168409858805,0.681804341401271,0.915885433924576,0.942649987589284,42.1,6.9,0.2,"UCL"
"481","Eint Frankfurt",-0.414970214435751,0.436727940950173,0.990773712769063,-1.34554041452388,1.12131709024044,0.258254715788181,0.629834451615134,0.624619961474117,0.850369848775955,1.31956045880457,46.9,11.6,0.34,"Regular"
"482","Leverkusen",-0.414970214435751,0.103473123264338,0.337024049945817,-0.626276000636167,0.212588099104152,-0.750087674073347,0.551872039871904,0.167144922056885,0.348083695969854,0.835528064191256,39.2,7.1,0.21,"Regular"
"483","Union Berlin",-0.414970214435751,-0.229781694421496,1.64452337559231,-0.985908207580022,0.042201413266099,-0.461989848398625,0.279003598770603,0.0527761622025767,0.217052525672611,0.859332936057485,42.8,4.1,0.12,"Regular"
"484","M'Gladbach",-0.414970214435751,-0.0631542855785789,0.337024049945817,-0.44645989716424,0.837339280510348,0.474328085044223,0.317984804642217,-0.00440821772457732,0.151536940523989,1.1767312276072,45.7,9.2,0.27,"Regular"
"487","Hoffenheim",-0.414970214435751,-0.396409103264414,0.337024049945817,-0.0868276902203847,0.155792537158135,0.330279172206862,-0.0718272540739278,-0.347514497287501,-0.241556570367742,1.05770686827606,53.1,-1.2,-0.04,"Regular"
"488","Mainz 05",-0.414970214435751,-0.563036512107331,0.010149218534194,0.27280451672347,-0.582549768140097,0.474328085044223,-0.656545342148146,-0.576252016996117,-0.481780382579355,0.978357295388627,52.1,-2.2,-0.06,"Regular"
"489","Augsburg",-0.414970214435751,-0.563036512107331,-0.970475275700675,0.812252827139253,-0.75293645397815,0.330279172206862,-0.69552654801976,-0.747805156777579,-0.67832713802522,0.47845498619783,57.3,-20,-0.59,"Regular"
"490","Hertha BSC",-0.414970214435751,-0.896291329793166,0.66389888135744,0.27280451672347,-0.468958644248061,0.1862302593695,-0.422658106918459,-0.804989536704733,-0.743842723173842,0.660959003838915,47.4,-5.6,-0.16,"Regular"
"491","Arminia",-0.414970214435751,-0.729663920950248,-0.316725612877429,0.632436723667325,-1.32089207343833,0.1862302593695,-1.00737619499268,-0.804989536704733,-0.743842723173842,0.303885925845488,56.8,-23.9,-0.7,"Regular"
"492","Köln",-0.414970214435751,-0.896291329793166,0.010149218534194,0.632436723667325,-0.866527577870186,0.762425910718945,-1.00737619499268,-0.919358296559041,-0.874873893471085,0.605414302817715,53.6,-13,-0.38,"Regular"
"493","Werder Bremen",-0.414970214435751,-1.06291873863608,0.337024049945817,0.632436723667325,-0.75293645397815,0.546352541462904,-0.812470165634604,-1.03372705641335,-1.00590506376833,0.303885925845488,53.2,-20.3,-0.6,"Regular"
